person,county_num,case_year,dob_year,race,sex,court_action,amountpaid,amountdue,probation,imposed,total,suspended,atty
2546,44,2009,1988,W,M,guilty plea,0,17922,0,120,120,0,A-APPOINTED
2547,21,2008,1983,B,M,guilty plea,0,3049,0,180,180,0,R-RETAINED
2548,1,2007,1948,B,M,guilty plea,340,340,0,0,180,180,A-APPOINTED
2549,61,2009,1978,W,F,guilty plea,1359,1359,0,0,36,36,A-APPOINTED
2550,1,2005,1953,B,M,guilty plea,0,899.6,0,6,36,36,A-APPOINTED
2551,47,2005,1970,W,M,guilty plea,7158,7158,0,0,60,60,A-APPOINTED
2552,46,2010,1988,B,M,guilty plea,0,17465,36,240,240,180,A-APPOINTED
2553,27,2008,1982,B,M,guilty plea,0,4277,0,0,120,120,A-APPOINTED
2554,62,2006,1957,B,M,guilty plea,0,2349,0,0,36,36,R-RETAINED
2555,47,2006,1957,W,M,guilty plea,0,2346,0,24,24,24,A-APPOINTED
2556,2,2007,1967,B,M,guilty plea,0,993.59,0,0,36,36,A-APPOINTED
2557,2,2007,1979,B,M,guilty plea,0,46,0,36,180,144,A-APPOINTED
2558,50,2005,1964,W,F,guilty plea,779,1363,0,0,48,48,A-APPOINTED; R-RETAINED
2559,28,2011,1982,W,M,guilty plea,1899,2899,0,0,0,0,R-RETAINED
2560,31,2007,1973,W,M,guilty plea,0,4506,0,6,180,168,NA
2561,47,2011,1978,W,M,guilty plea,1407,2140,0,0,36,36,A-APPOINTED
2562,20,2009,1977,B,M,guilty plea,1424,1424,0,0,12,12,R-RETAINED
2563,2,2005,1982,B,M,guilty plea,0,349,0,6,108,108,A-APPOINTED
2564,57,2005,1982,B,F,guilty plea,0,8885,0,12,12,0,A-APPOINTED
2565,42,2008,1987,B,M,guilty plea,19,961.11,0,0,24,24,A-APPOINTED
2566,3,2006,1957,B,M,guilty plea,600,3630,36,0,60,60,A-APPOINTED
2567,33,2010,1986,W,M,guilty plea,0,1226,0,24,156,156,R-RETAINED
2568,43,2009,1975,B,F,guilty plea,0,6613,0,60,60,0,A-APPOINTED
2569,61,2008,1983,W,M,guilty plea,0,3528,0,60,240,180,A-APPOINTED
2570,68,2011,1990,B,M,guilty plea,0,395,0,48,240,228,A-APPOINTED
2571,23,2008,1988,W,M,guilty plea,1113,4669,0,72,72,60,A-APPOINTED
2572,57,2007,1960,W,M,guilty plea,0,7749,36,9,45,36,A-APPOINTED
2573,30,2011,1964,B,F,guilty plea,1103,1103,0,24,120,96,A-APPOINTED
2574,11,2009,1982,B,M,guilty plea,0,3071,0,0,60,60,A-APPOINTED
2575,10,2010,1987,W,M,guilty plea,0,2409,0,36,180,144,NA
2576,71,2006,1950,W,F,guilty plea,50,50,0,0,32,32,R-RETAINED
2577,2,2008,1978,W,M,guilty plea,303,303,0,180,180,0,A-APPOINTED
2578,68,2009,1974,B,M,guilty plea,1655,1655,0,0,60,60,A-APPOINTED
2579,20,2009,1987,W,M,guilty plea,0,4108,0,24,180,156,A-APPOINTED
2580,61,2011,1991,B,M,guilty plea,0,1993,0,60,60,0,A-APPOINTED
2581,1,2010,1983,B,M,guilty plea,0,1004,0,120,120,96,A-APPOINTED
2582,1,2011,1936,B,F,guilty plea,0,0,0,12,104,92,A-APPOINTED
2583,1,2010,1967,B,F,guilty plea,0,3240,0,0,120,120,A-APPOINTED
2584,5,2008,1975,B,M,guilty plea,2642,2642,0,0,120,120,NA
2585,3,2009,1978,B,M,guilty plea,0,0,0,12,12,0,A-APPOINTED
2586,47,2006,1963,W,M,guilty plea,20,2318,0,0,12,12,A-APPOINTED
2587,4,2009,1968,W,M,guilty plea,1203,1203,0,0,0,0,A-APPOINTED
2588,14,2005,1964,W,M,guilty plea,4936,4936,0,18,12,12,R-RETAINED
2589,41,2010,1960,W,M,guilty plea,1509,1789,0,154,154,0,A-APPOINTED
2590,57,2011,1990,B,M,guilty plea,0,5365,0,60,60,0,A-APPOINTED
2591,20,2005,1967,B,M,guilty plea,2215,2215,0,84,84,84,A-APPOINTED
2592,47,2011,1974,W,M,guilty plea,75,871,0,0,36,36,A-APPOINTED
2593,1,2007,1978,B,M,guilty plea,1334,4152,0,12,180,168,R-RETAINED
2594,2,2007,1976,B,M,guilty plea,149,12890,0,18,96,96,R-RETAINED
2595,26,2010,1981,W,M,guilty plea,0,35317,0,36,120,84,R-RETAINED
2596,26,2010,1990,B,M,guilty plea,0,484.9,0,36,36,0,A-APPOINTED
2597,25,2007,1969,W,F,guilty plea,275,10514,0,60,60,60,A-APPOINTED
2598,8,2007,1986,W,F,guilty plea,0,2824,0,3,12,9,A-APPOINTED
2599,58,2007,1982,W,M,guilty plea,853,853,0,120,120,0,P-PUBLIC
2600,47,2010,1988,W,M,guilty plea,2022,5630,48,0,120,120,A-APPOINTED
2601,31,2010,1974,W,M,guilty plea,400,5022,0,18,120,102,R-RETAINED
2602,2,2011,1988,O,M,guilty plea,0,574,0,120,120,0,R-RETAINED
2603,55,2010,1984,B,F,guilty plea,0,1127,0,0,60,60,A-APPOINTED
2604,52,2010,1960,W,M,guilty plea,75,372,0,0,36,36,A-APPOINTED
2605,11,2011,1982,B,M,guilty plea,0,1266,0,40,40,40,A-APPOINTED
2606,2,2007,1962,B,M,guilty plea,409,409,0,216,216,0,A-APPOINTED
2607,3,2009,1980,B,F,guilty plea,678,7496,0,0,24,24,A-APPOINTED
2608,31,2006,1954,W,F,guilty plea,2185,2185,0,0,120,120,A-APPOINTED
2609,48,2008,1987,B,M,guilty plea,50,540.1,0,0,36,36,A-APPOINTED
2610,1,2011,1951,B,M,guilty plea,211,1082,0,24,180,156,A-APPOINTED
2611,29,2006,1967,W,M,guilty plea,1294,1294,0,0,180,180,A-APPOINTED
2612,43,2005,1954,B,M,guilty plea,564,564,0,58,58,58,R-RETAINED
2613,68,2005,1976,W,F,guilty plea,1659,1659,0,180,180,180,A-APPOINTED
2614,1,2011,1989,B,M,guilty plea,0,929,0,6,24,24,A-APPOINTED
2615,31,2007,1965,B,F,guilty plea,0,2133,0,180,180,0,A-APPOINTED
2616,2,2005,1965,B,M,guilty plea,491.3,491.3,0,6,168,168,NA
2617,13,2006,1986,W,M,guilty plea,0,658.5,0,120,120,0,A-APPOINTED
2618,7,2007,1967,W,M,guilty plea,0,3194,0,48,240,192,A-APPOINTED
2619,1,2009,1972,B,M,guilty plea,1589,1801,0,0,60,60,A-APPOINTED
2620,63,2007,1988,B,M,guilty plea,0,783.4,0,60,240,180,P-PUBLIC
2621,70,2010,1991,B,M,guilty plea,0,1880,0,94,94,0,A-APPOINTED
2622,38,2010,1981,W,M,guilty plea,0,6562,0,36,36,0,C-CONTRACT
2623,31,2007,1984,W,M,guilty plea,1106,2827,0,0,84,84,A-APPOINTED
2624,47,2006,1978,W,M,guilty plea,2371,3024,0,180,180,0,A-APPOINTED
2625,37,2005,1979,B,M,guilty plea,1405,6049,0,144,144,144,R-RETAINED
2626,23,2007,1972,W,F,guilty plea,2380,3194,0,0,72,72,A-APPOINTED
2627,63,2009,1985,W,M,guilty plea,0,510.9,0,24,24,0,A-APPOINTED
2628,56,2006,1984,W,M,guilty plea,9155,46646,60,60,60,48,R-RETAINED
2629,55,2011,1984,B,M,guilty plea,0,1271,0,300,300,0,A-APPOINTED
2630,47,2006,1965,B,F,guilty plea,0,1028,0,180,180,0,NA
2631,13,2009,1967,W,M,guilty plea,466.5,1466,0,0,0,0,R-RETAINED
2632,44,2009,1971,W,M,guilty plea,2355,2355,0,0,60,60,R-RETAINED
2633,68,2006,1965,W,M,guilty plea,474,474,0,0,60,60,R-RETAINED
2634,63,2008,1972,W,M,convicted,607.1,607.1,0,240,240,0,A-APPOINTED
2635,26,2007,1980,B,M,guilty plea,3458,5586,0,60,60,60,A-APPOINTED
2636,8,2008,1958,W,M,guilty plea,881.2,3084,60,12,72,60,A-APPOINTED
2637,1,2007,1982,B,M,guilty plea,0,3691,0,36,240,204,A-APPOINTED
2638,17,2006,1987,B,M,guilty plea,0,902.2,0,60,60,60,A-APPOINTED
2639,16,2007,1980,B,M,guilty plea,120,2219,0,12,60,48,R-RETAINED
2640,63,2006,1974,W,M,guilty plea,0,2079,0,80,80,80,R-RETAINED
2641,2,2008,1967,B,M,guilty plea,0,1545,0,120,120,0,A-APPOINTED
2642,63,2006,1974,B,M,guilty plea,0,405.6,0,180,180,0,P-PUBLIC
2643,2,2009,1967,B,F,guilty plea,0,2099,0,0,36,36,A-APPOINTED
2644,3,2011,1985,B,M,guilty plea,0,902.2,24,0,36,36,A-APPOINTED
2645,31,2006,1957,W,M,guilty plea,0,6390,0,0,0,0,A-APPOINTED; R-RETAINED
2646,23,2011,1985,W,F,guilty plea,2136,2136,0,144,144,0,A-APPOINTED
2647,2,2011,1993,B,M,guilty plea,0,470,0,36,240,204,NA
2648,1,2005,1985,B,M,guilty plea,640,1241,0,24,120,96,A-APPOINTED
2649,57,2009,1988,B,F,guilty plea,2328,10666,0,23,23,23,A-APPOINTED
2650,1,2005,1977,W,M,guilty plea,920,1960,0,0,12,12,R-RETAINED
2651,42,2008,1972,W,F,guilty plea,0,1298,0,12,60,48,A-APPOINTED
2652,54,2008,1984,W,F,guilty plea,1853,1853,0,60,60,60,A-APPOINTED
2653,1,2009,1975,B,M,guilty plea,20,2013,0,24,24,24,A-APPOINTED
2654,47,2009,1988,W,M,guilty plea,851.5,851.5,0,60,60,0,NA
2655,71,2005,1974,W,M,guilty plea,1339,1339,0,180,180,180,A-APPOINTED
2656,20,2011,1985,W,M,guilty plea,1229,1229,0,84,84,0,A-APPOINTED
2657,44,2007,1966,B,M,guilty plea,850,850,0,0,5,5,A-APPOINTED
2658,63,2005,1985,B,M,guilty plea,573,573,0,30,180,144,A-APPOINTED
2659,32,2009,1962,W,M,guilty plea,50,494,0,36,192,156,R-RETAINED
2660,8,2010,1975,W,M,guilty plea,450,3952,0,120,120,120,A-APPOINTED
2661,20,2010,1971,W,M,guilty plea,1315,2787,0,9,36,36,A-APPOINTED
2662,75,2007,1978,W,F,guilty plea,460,3377,12,60,60,48,A-APPOINTED
2663,27,2007,1980,B,M,guilty plea,539,539,0,36,180,144,NA
2664,1,2009,1981,B,F,guilty plea,75,75,0,0,12,12,A-APPOINTED
2665,47,2007,1989,B,M,guilty plea,600,5241,0,12,60,48,A-APPOINTED
2666,29,2005,1984,B,M,guilty plea,160,1197,0,13,156,156,NA
2667,31,2010,1964,B,M,guilty plea,0,1922,0,130,130,0,R-RETAINED
2668,2,2010,1979,B,M,guilty plea,240,240,0,18,156,156,R-RETAINED
2669,71,2006,1958,B,F,guilty plea,0,327,0,0,36,36,R-RETAINED
2670,20,2010,1973,W,M,guilty plea,320,2619,0,24,24,0,A-APPOINTED
2671,15,2011,1986,W,M,guilty plea,0,2190,0,60,60,0,C-CONTRACT
2672,61,2010,1987,W,F,guilty plea,1790,1790,0,0,23,23,A-APPOINTED
2673,47,2005,1981,W,M,guilty plea,6432,6432,0,60,60,36,R-RETAINED
2674,57,2008,1970,W,M,guilty plea,0,10082,0,180,180,0,A-APPOINTED
2675,2,2005,1967,W,F,guilty plea,0,524.9,0,12,12,0,A-APPOINTED
2676,1,2005,1973,B,M,guilty plea,0,1336,0,48,240,192,A-APPOINTED
2677,1,2011,1973,B,M,guilty plea,0,1525,0,12,168,168,R-RETAINED
2678,27,2009,1973,B,F,guilty plea,75,2459,0,12,48,48,NA
2679,2,2005,1974,B,M,guilty plea,469.3,469.3,0,0,60,60,R-RETAINED
2680,44,2010,1967,W,F,guilty plea,2450,2450,24,0,12,12,A-APPOINTED
2681,3,2011,1957,B,M,guilty plea,0,3528,0,0,120,120,A-APPOINTED
2682,5,2006,1981,B,M,guilty plea,2587,2779,0,0,12,12,R-RETAINED
2683,5,2008,1990,W,M,guilty plea,0,2257,0,0,96,96,NA
2684,68,2005,1976,B,M,guilty plea,370,370,0,60,240,240,A-APPOINTED
2685,20,2011,1973,W,M,guilty plea,1613,4519,0,36,0,0,R-RETAINED
2686,11,2005,1982,W,M,guilty plea,0,2292,0,36,36,36,A-APPOINTED
2687,28,2008,1949,W,F,guilty plea,1776,1776,0,0,84,84,A-APPOINTED
2688,30,2009,1985,B,M,guilty plea,0,1713,0,240,240,204,A-APPOINTED
2689,38,2005,1976,W,F,guilty plea,0,3249,0,6,36,24,A-APPOINTED
2690,42,2006,1971,W,M,guilty plea,0,1341,0,36,36,0,A-APPOINTED
2691,41,2006,1956,W,M,guilty plea,4271,5109,0,24,96,96,A-APPOINTED
2692,1,2007,1980,B,M,guilty plea,0,68067,0,180,180,144,R-RETAINED
2693,51,2007,1980,B,F,guilty plea,0,1468,0,36,36,0,A-APPOINTED
2694,52,2007,1952,W,M,guilty plea,0,470,0,0,36,36,A-APPOINTED
2695,63,2010,1964,B,M,guilty plea,45,2491,0,0,24,24,P-PUBLIC
2696,63,2011,1973,B,F,guilty plea,889,889,0,12,180,168,A-APPOINTED
2697,63,2009,1971,W,M,guilty plea,0,432.9,0,144,144,0,P-PUBLIC
2698,38,2010,1971,W,M,guilty plea,0,1270,0,120,120,0,C-CONTRACT
2699,75,2008,1981,W,F,guilty plea,517,517,0,0,36,36,A-APPOINTED
2700,41,2009,1966,W,M,guilty plea,200,4704,0,58,58,58,A-APPOINTED
2701,29,2005,1950,W,M,guilty plea,579,579,0,0,60,60,R-RETAINED
2702,1,2006,1956,B,F,guilty plea,250,905,0,12,168,168,A-APPOINTED
2703,75,2009,1977,W,M,guilty plea,0,768.3,0,60,60,60,A-APPOINTED
2704,68,2006,1983,B,M,convicted,346,346,0,120,120,0,A-APPOINTED
2705,4,2006,1968,W,M,guilty plea,1024,1024,0,12,180,180,NA
2706,2,2010,1977,B,M,guilty plea,0,1790,0,18,96,96,A-APPOINTED
2707,31,2007,1981,W,M,guilty plea,0,0,0,84,84,0,A-APPOINTED
2708,50,2010,1983,W,F,guilty plea,25,33658,0,24,28,22,A-APPOINTED
2709,41,2010,1985,W,M,guilty plea,22.65,1376,36,120,120,96,A-APPOINTED
2710,2,2007,1986,W,M,guilty plea,0,349,0,42,192,192,A-APPOINTED
2711,62,2011,1971,W,M,guilty plea,1480,1480,60,3,60,60,R-RETAINED
2712,2,2007,1978,W,F,guilty plea,0,845,0,2,12,12,A-APPOINTED
2713,47,2008,1976,W,F,guilty plea,605.03,1390,0,36,36,36,A-APPOINTED
2714,29,2010,1968,W,M,guilty plea,828.72,828.72,0,0,65,65,R-RETAINED
2715,63,2009,1983,W,M,guilty plea,397.6,397.6,0,12,12,12,P-PUBLIC
2716,67,2007,1984,W,M,guilty plea,1120,2095,0,60,60,60,A-APPOINTED
2717,25,2008,1986,W,M,guilty plea,1940,3619,0,24,84,60,A-APPOINTED
2718,3,2011,1965,B,M,guilty plea,608,1039,0,81,81,69,A-APPOINTED
2719,52,2010,1963,W,F,guilty plea,1550,2026,0,0,36,36,A-APPOINTED
2720,1,2009,1985,B,F,guilty plea,0,568.1,0,0,12,12,R-RETAINED
2721,8,2010,1985,W,M,guilty plea,0,5275,0,120,120,0,A-APPOINTED
2722,1,2011,1987,B,M,guilty plea,0,50,0,36,144,144,A-APPOINTED
2723,61,2007,1973,B,M,guilty plea,0,1662,0,0,60,60,A-APPOINTED
2724,41,2007,1968,W,M,guilty plea,591.3,591.3,0,60,240,180,A-APPOINTED
2725,3,2011,1986,W,M,guilty plea,650,1722,12,0,16,16,A-APPOINTED
2726,59,2008,1979,B,M,guilty plea,0,935,0,180,180,0,NA
2727,2,2011,1966,B,M,guilty plea,0,2093,0,180,180,0,A-APPOINTED
2728,1,2008,1957,B,M,guilty plea,531.9,531.9,0,18,96,96,A-APPOINTED
2729,8,2006,1980,W,M,guilty plea,894,894,0,144,144,0,R-RETAINED
2730,5,2005,1963,B,M,guilty plea,0,1633,0,0,12,12,A-APPOINTED
2731,1,2007,1953,B,M,guilty plea,565.5,565.5,0,46,46,0,A-APPOINTED
2732,57,2010,1986,B,M,guilty plea,115,5300,0,78,78,0,A-APPOINTED
2733,71,2010,1970,W,F,guilty plea,3548,136759,0,18,168,168,A-APPOINTED; R-RETAINED
2734,1,2006,1974,B,M,guilty plea,510.4,510.4,0,0,180,180,R-RETAINED
2735,43,2006,1951,W,M,guilty plea,60,60,0,36,36,36,A-APPOINTED
2736,16,2011,1979,W,M,guilty plea,2063,4415,0,0,60,60,R-RETAINED
2737,2,2005,1963,W,M,guilty plea,0,385,0,0,0,0,R-RETAINED
2738,31,2006,1985,W,M,guilty plea,0,6561,0,12,108,108,A-APPOINTED
2739,5,2009,1970,W,M,guilty plea,0,0,0,120,120,120,C-CONTRACT
2740,47,2011,1977,W,M,guilty plea,3500,3794,0,0,180,180,A-APPOINTED
2741,68,2005,1966,W,M,convicted,0,0,0,0,0,0,A-APPOINTED
2742,5,2011,1951,B,M,guilty plea,0,2767,0,240,240,192,C-CONTRACT
2743,19,2005,1961,B,F,guilty plea,70,518.7,0,24,24,12,A-APPOINTED
2744,2,2009,1983,B,M,guilty plea,1435,1683,0,24,180,156,R-RETAINED
2745,20,2006,1952,W,M,guilty plea,241,241,0,12,60,48,R-RETAINED
2746,50,2005,1977,W,F,guilty plea,0,583.7,0,0,24,24,A-APPOINTED
2747,47,2008,1980,B,M,guilty plea,0,1091,0,180,180,0,A-APPOINTED
2748,31,2006,1974,W,M,guilty plea,0,4713,0,36,240,204,A-APPOINTED
2749,11,2006,1960,W,F,guilty plea,0,1585,0,36,36,0,A-APPOINTED
2750,68,2009,1977,W,F,guilty plea,322,322,0,0,24,24,R-RETAINED
2751,4,2007,1984,B,M,convicted,1979,6201,0,24,24,24,A-APPOINTED
2752,50,2005,1972,W,M,guilty plea,1111,1111,0,0,36,36,A-APPOINTED
2753,1,2011,1984,B,M,guilty plea,0,1297,0,0,12,12,A-APPOINTED
2754,31,2008,1940,W,M,guilty plea,800,2510,0,120,120,0,R-RETAINED; A-APPOINTED
2755,29,2006,1980,W,M,guilty plea,2063,2063,36,99,123,24,A-APPOINTED
2756,2,2010,1977,B,M,guilty plea,0,4302,0,60,240,180,R-RETAINED
2757,2,2009,1981,B,M,guilty plea,0,458.9,0,36,144,144,A-APPOINTED
2758,32,2006,1962,W,M,guilty plea,0,1265,0,18,156,156,A-APPOINTED
2759,63,2010,1984,W,M,guilty plea,413,413,24,0,12,12,P-PUBLIC
2760,63,2005,1980,W,M,guilty plea,0,1961,0,48,48,0,P-PUBLIC
2761,50,2009,1971,W,M,guilty plea,260,1414,0,0,84,84,A-APPOINTED
2762,49,2007,1963,W,M,guilty plea,6635,9063,0,36,180,144,A-APPOINTED; R-RETAINED
2763,8,2011,1964,W,F,guilty plea,0,4689,0,60,60,0,A-APPOINTED
2764,63,2006,1980,B,M,guilty plea,0,3305,0,60,240,180,R-RETAINED
2765,57,2011,1987,W,M,guilty plea,484.29,3565,0,40,40,0,R-RETAINED
2766,2,2010,1964,W,F,guilty plea,80,1983,0,0,36,36,R-RETAINED
2767,57,2008,1983,W,M,guilty plea,0,7985,0,18,18,0,A-APPOINTED
2768,38,2010,1990,W,M,guilty plea,0,524,0,48,48,48,C-CONTRACT
2769,2,2005,1962,B,M,guilty plea,20,1003,0,0,180,180,A-APPOINTED
2770,31,2005,1971,W,F,guilty plea,0,1521,0,144,144,0,R-RETAINED
2771,61,2006,1980,W,M,guilty plea,0,3329,0,40,40,0,A-APPOINTED
2772,3,2009,1989,B,M,guilty plea,25,4559,36,3,180,177,A-APPOINTED
2773,11,2011,1980,W,M,guilty plea,0,3275,0,115,115,79,A-APPOINTED
2774,2,2011,1981,B,M,guilty plea,0,508,0,48,192,192,A-APPOINTED
2775,75,2005,1973,B,M,guilty plea,0,1619,0,24,24,36,A-APPOINTED
2776,2,2008,1968,W,M,guilty plea,0,505.7,0,18,156,156,A-APPOINTED
2777,42,2010,1961,X,M,guilty plea,0,622,0,60,60,24,R-RETAINED
2778,71,2009,1968,B,F,guilty plea,745,3950,0,36,240,204,A-APPOINTED
2779,63,2007,1983,W,M,guilty plea,0,65,0,24,60,36,A-APPOINTED
2780,62,2009,1985,W,M,guilty plea,0,4751,36,0,36,36,A-APPOINTED
2781,11,2010,1976,W,M,guilty plea,0,3078,0,180,180,180,A-APPOINTED
2782,55,2007,1969,B,M,guilty plea,0,375,0,120,120,0,A-APPOINTED
2783,1,2008,1955,B,M,guilty plea,0,6903,0,240,240,0,A-APPOINTED
2784,55,2011,1988,W,M,guilty plea,0,862.29,0,6,24,24,A-APPOINTED
2785,70,2007,1964,W,M,convicted,0,883,0,240,240,0,R-RETAINED
2786,47,2006,1982,B,M,guilty plea,2095,4213,0,0,36,36,R-RETAINED
2787,69,2006,1982,B,M,guilty plea,0,3068,0,96,96,0,A-APPOINTED
2788,55,2009,1962,B,M,guilty plea,3027,5294,0,60,240,180,A-APPOINTED
2789,58,2006,1970,B,M,guilty plea,55,1699,0,17,108,98,R-RETAINED
2790,30,2005,1973,B,M,guilty plea,0,794,0,120,120,0,A-APPOINTED
2791,31,2009,1982,W,F,guilty plea,0,2071,0,240,240,204,A-APPOINTED
2792,61,2009,1979,W,M,guilty plea,403,403,0,12,36,24,A-APPOINTED
2793,47,2011,1986,B,F,guilty plea,0,2461,36,0,72,72,A-APPOINTED
2794,23,2005,1972,W,M,dismissed,2273,2273,0,0,36,36,A-APPOINTED
2795,75,2011,1984,W,M,guilty plea,130,1660,0,24,115,91,R-RETAINED
2796,68,2011,1976,W,M,guilty plea,603,645,0,0,180,180,A-APPOINTED
2797,5,2007,1980,W,M,guilty plea,0,2464,0,120,120,120,NA
2798,1,2007,1983,W,M,guilty plea,0,4284,0,24,120,96,A-APPOINTED
2799,1,2011,1971,B,M,guilty plea,437,437,0,180,180,180,A-APPOINTED
2800,8,2005,1959,W,M,guilty plea,0,2013,0,9,120,108,A-APPOINTED
2801,29,2009,1990,W,M,guilty plea,30,1109,0,115,115,0,A-APPOINTED
2802,26,2005,1972,W,M,guilty plea,0,1124,0,0,36,36,NA
2803,2,2010,1985,B,F,guilty plea,0,598,0,0,60,60,R-RETAINED
2804,23,2006,1984,B,M,guilty plea,1514,3176,0,0,60,60,A-APPOINTED
2805,39,2008,1967,W,F,guilty plea,2260,2572,0,7,108,108,A-APPOINTED
2806,39,2011,1973,W,F,guilty plea,55,4101,0,12,60,60,A-APPOINTED
2807,61,2010,1979,W,M,guilty plea,0,859,0,96,96,0,A-APPOINTED
2808,1,2009,1973,W,M,guilty plea,0,951.1,0,36,120,120,A-APPOINTED
2809,68,2006,1987,B,M,guilty plea,0,0,0,300,300,0,R-RETAINED
2810,43,2009,1976,W,F,guilty plea,1763,1860,0,0,18,18,NA
2811,21,2010,1983,B,F,guilty plea,565,910,0,36,240,204,A-APPOINTED
2812,4,2005,1979,W,M,guilty plea,567,567,0,0,120,120,R-RETAINED
2813,63,2005,1967,W,M,guilty plea,465,465,0,120,120,120,R-RETAINED
2814,31,2010,1959,B,M,guilty plea,0,2549,0,36,120,84,A-APPOINTED
2815,63,2010,1972,W,M,guilty plea,2111,2111,0,36,36,0,A-APPOINTED; R-RETAINED
2816,1,2007,1980,B,F,guilty plea,0,457.6,0,7,48,48,R-RETAINED
2817,38,2009,1962,B,M,guilty plea,0,1742,0,60,60,0,C-CONTRACT
2818,13,2005,1963,W,M,guilty plea,2090,2090,0,0,72,72,A-APPOINTED
2819,3,2008,1966,B,M,guilty plea,2313,4479,0,60,60,0,A-APPOINTED
2820,3,2006,1985,B,M,guilty plea,639,639,84,24,72,54,A-APPOINTED
2821,2,2011,1987,W,M,guilty plea,0,568,0,12,120,108,A-APPOINTED
2822,30,2009,1973,B,M,guilty plea,0,933,0,36,240,204,A-APPOINTED
2823,2,2008,1969,W,M,guilty plea,0,941,0,18,108,97,A-APPOINTED
2824,47,2008,1988,B,M,guilty plea,0,4651,0,240,240,0,A-APPOINTED
2825,63,2007,1967,B,F,guilty plea,217.17,432.9,0,85,85,0,P-PUBLIC
2826,2,2006,1980,W,M,guilty plea,0,303,0,60,60,0,A-APPOINTED
2827,50,2009,1959,W,M,guilty plea,0,1296,0,0,60,60,A-APPOINTED
2828,1,2008,1963,B,M,guilty plea,462,462,0,1,108,84,R-RETAINED
2829,20,2005,1957,W,M,guilty plea,291,291,0,0,0,0,R-RETAINED
2830,57,2008,1974,W,M,guilty plea,0,0,0,60,60,0,A-APPOINTED
2831,64,2009,1979,W,M,guilty plea,0,5870,0,180,180,144,A-APPOINTED
2832,56,2005,1974,W,M,guilty plea,1830,2855,0,60,60,60,R-RETAINED
2833,5,2009,1964,B,M,guilty plea,0,1620,0,240,240,0,C-CONTRACT; R-RETAINED
2834,2,2009,1985,B,M,guilty plea,0,115.12,0,0,36,36,A-APPOINTED
2835,47,2007,1980,B,M,guilty plea,2116,5502,0,0,120,120,A-APPOINTED
2836,28,2005,1965,W,M,guilty plea,877.5,877.5,48,0,48,48,A-APPOINTED
2837,1,2007,1969,W,M,guilty plea,747,747,0,0,84,84,R-RETAINED
2838,4,2007,1982,B,M,guilty plea,405,1333,36,0,36,36,A-APPOINTED
2839,68,2008,1967,B,M,guilty plea,0,606,0,180,180,0,A-APPOINTED
2840,56,2007,1978,W,M,guilty plea,0,2808,36,12,84,76,R-RETAINED
2841,52,2011,1985,W,M,guilty plea,94,2973,0,60,60,60,A-APPOINTED
2842,42,2006,1985,W,M,guilty plea,0,0,0,24,60,36,A-APPOINTED
2843,50,2011,1980,W,M,guilty plea,0,1076,0,120,120,0,A-APPOINTED
2844,2,2010,1961,W,F,guilty plea,556.1,2493,0,0,36,36,A-APPOINTED
2845,41,2007,1977,W,M,guilty plea,833.73,4009,12,2,21,21,A-APPOINTED
2846,38,2005,1960,B,M,guilty plea,0,5441,0,180,180,0,C-CONTRACT
2847,63,2010,1980,W,M,guilty plea,343,343,0,120,120,120,A-APPOINTED
2848,47,2009,1984,W,M,guilty plea,10,767,0,180,180,0,NA
2849,64,2009,1982,W,M,guilty plea,0,3594,0,144,144,0,A-APPOINTED
2850,11,2009,1982,W,M,guilty plea,0,3915,0,0,120,120,R-RETAINED
2851,14,2009,1985,B,M,guilty plea,1921,1921,0,0,60,60,A-APPOINTED
2852,4,2009,1952,W,M,guilty plea,1122,1122,0,0,36,36,A-APPOINTED
2853,11,2007,1984,W,M,guilty plea,359.5,359.5,0,240,240,180,A-APPOINTED
2854,3,2009,1969,B,M,guilty plea,0,3982,0,300,300,0,A-APPOINTED; R-RETAINED
2855,2,2008,1973,B,M,guilty plea,0,462.8,0,0,6,6,A-APPOINTED
2856,44,2008,1988,W,M,guilty plea,0,799.5,0,60,60,48,A-APPOINTED; R-RETAINED
2857,34,2006,1979,W,M,guilty plea,0,386.1,0,180,180,0,A-APPOINTED
2858,11,2009,1987,B,M,guilty plea,3480,5146,0,0,13,13,A-APPOINTED
2859,67,2006,1980,W,M,guilty plea,0,877.82,0,6,108,108,A-APPOINTED
2860,23,2011,1950,W,M,guilty plea,0,1695,0,120,120,0,A-APPOINTED
2861,71,2008,1959,W,M,guilty plea,475,475,0,120,120,96,R-RETAINED
2862,44,2005,1971,W,M,guilty plea,348,348,0,0,180,180,R-RETAINED
2863,68,2005,1974,B,M,guilty plea,0,316,0,180,180,180,R-RETAINED
2864,42,2005,1964,W,M,guilty plea,0,601,0,0,0,0,R-RETAINED
2865,68,2009,1985,W,M,guilty plea,0,503,0,60,60,60,A-APPOINTED
2866,70,2005,1980,B,M,guilty plea,0,2173,0,60,60,0,A-APPOINTED
2867,55,2005,1983,B,M,guilty plea,0,2145,0,24,156,132,A-APPOINTED
2868,11,2011,1977,W,M,guilty plea,0,52969,0,36,180,144,A-APPOINTED
2869,38,2007,1969,B,M,guilty plea,0,3695,0,120,120,108,C-CONTRACT
2870,1,2010,1982,W,M,guilty plea,0,612.3,0,96,96,72,A-APPOINTED
